1211,43029,5
1211,22627,5
1211,40754,3
1211,56700,5
1211,66920,3
1211,73652,5
1211,61749,5
1211,33774,5
1211,48719,4
1211,79921,5
1211,81837,4
1211,23057,5
1211,32201,4
1211,6649,5
1211,54468,3
1211,84572,5
1211,81196,5
1211,16231,3
1211,63454,5
1211,70677,4
1211,13767,5
1211,46245,5
1211,60914,4
1211,62472,5
1211,44478,5
1211,22109,5
1211,39544,5
1211,58505,5
1211,24206,5
1211,24880,4
1211,71152,5
1211,22038,5
1211,54729,5
1211,48523,4
1211,14474,5
1211,12544,5
1211,11580,5
1211,6668,5
1211,27230,4
1211,56530,5
1211,18066,5
1211,53705,4
1211,74536,5
1211,20889,5
1211,63776,5
1211,76151,3
1211,10686,4
1211,62573,5
1211,68127,4
1211,70166,4
1211,81739,5
1211,81275,5
1211,66904,5
1211,65034,5
1211,52188,3
1211,23604,4
1211,29127,5
1211,24473,4
1211,32905,5
1211,49555,5
1211,65437,5
1211,23558,5
1211,9588,4
105,64041,5
105,84016,5
105,25605,5
105,23604,5
105,15264,5
105,74152,5
105,36126,5
105,54683,5
105,67200,4
105,20084,5
105,73424,4
105,54790,5
105,75025,5
105,26365,5
105,60718,5
105,81133,5
105,69204,5
105,47061,5
105,22472,5
105,65992,3
105,20981,5
105,38133,4
105,24688,5
105,25529,5
105,79905,5
105,24635,5
2051,37359,4
2051,64411,4
2051,28158,4
2051,54212,5
2051,68127,4
2051,25694,4
2051,25963,5
2051,38282,5
2051,59765,5
2051,42539,5
2051,38463,4
2051,56700,5
2051,30948,5
2051,51849,4
2051,52812,5
2051,40754,4
2051,47470,5
2051,77792,5
2051,72348,4
2051,40931,4
2051,33285,5
2051,58505,4
2051,61959,5
2051,38740,5
2051,57612,4
2051,63454,5
2051,59490,3
2051,55579,4
2051,45572,5
2051,25161,5
3525,14706,5
3525,53705,5
3525,7646,5
3525,76751,5
3525,70245,5
3525,57069,4
3525,20479,5
3525,63768,4
3525,25529,4
3525,53649,5
3525,41832,5
3525,21601,5
3525,56465,5
3525,78972,5
3525,28158,4
3525,26365,4
3525,30077,5
3525,27230,4
3525,52866,5
3525,46192,4
3525,15276,5
3525,54017,4
3525,46657,4
3525,72377,5
3525,60718,3
3525,74428,4
3525,3972,4
3525,75407,5
3525,35237,5
3525,46944,4
3525,72275,5
3525,76625,5
3525,15237,3
992,49984,5
992,39648,3
992,17355,5
992,79040,5
992,38108,4
992,47088,4
992,78890,5
992,64041,3
992,78800,3
992,67168,5
992,23604,3
992,27230,5
992,14706,5
992,16974,5
992,77740,5
992,21622,5
992,72892,4
992,76587,5
992,47545,5
992,63640,5
992,81739,3
992,80040,5
992,13683,5
992,57069,4
992,60718,5
992,83948,5
992,70677,5
992,53705,4
992,59516,4
992,11559,3
992,40623,5
992,82150,4
992,83855,3
992,6668,4
992,24473,1
992,53546,5
992,14987,5
992,79619,4
992,78349,5
992,67213,3
992,31725,3
992,46320,3
992,48719,4
992,41724,5
992,47470,5
992,21899,5
992,53426,5
4378,61083,4
4378,74628,5
4378,72348,3
4378,79788,4
4378,30045,3
4378,67043,5
4378,80872,4
4378,36534,3
4378,74145,5
4378,58505,3
4378,61527,3
4378,40457,5
4378,65680,4
4378,68127,3
4378,36292,3
4378,13683,4
4378,71756,4
4378,12089,4
4378,62472,4
4378,73130,4
4378,53705,3
4378,76075,5
4378,42162,4
4378,23604,5
4378,47088,5
4378,67200,5
4378,78329,4
4378,50152,4
1847,57565,5
1847,73130,4
1847,12530,5
1847,65992,2
1847,64041,3
1847,84016,4
1847,68247,4
1847,60718,5
1847,23814,4
1847,66105,4
1847,32161,5
1847,53546,5
1847,70680,4
1847,25529,4
1847,75901,3
1847,83694,4
1847,63624,5
1847,45687,5
1847,63832,5
1847,22497,3
1847,75164,4
1847,45946,3
1847,55000,3
1847,3972,5
1847,73118,5
1847,16354,5
1847,53515,4
1847,73420,5
1847,52022,5
1847,40623,3
1847,47883,5
1847,65988,4
1847,52894,5
1847,67118,5
1847,70520,5
1847,61527,5
1847,83948,5
1847,61083,5
856,81137,5
856,33774,4
856,10088,5
856,29843,5
856,9009,5
856,8480,5
856,63349,5
856,65988,5
856,77733,5
856,25529,5
856,60718,4
856,57069,5
856,9588,5
856,57874,3
856,22038,3
856,31559,5
856,55603,5
856,57481,5
856,14706,5
856,50152,5
856,833,5
856,53231,4
977,24206,5
977,67473,5
977,26924,5
977,46657,4
977,15237,5
977,70295,4
977,74310,3
977,70663,4
977,57678,5
977,60718,3
977,70905,2
977,39296,5
977,37359,4
977,14107,5
977,57069,3
977,66717,4
977,82822,5
977,58066,5
977,22345,5
977,61077,5
977,77336,3
977,24880,5
977,74161,4
977,68051,5
977,36740,5
977,61959,5
977,23885,3
977,36606,4
977,46192,4
977,28026,4
977,70677,4
977,72066,5
977,37812,5
977,80466,5
977,71990,5
977,58233,4
977,51556,4
977,78890,5
977,38133,3
977,53515,5
977,21872,3
977,68600,3
977,24953,4
977,28326,5
977,73612,4
977,67168,5
977,40899,5
977,14987,5
977,20118,5
977,24473,4
977,48103,5
977,18294,5
977,63776,4
977,55658,3
977,52022,3
977,16101,4
977,80560,5
977,7945,5
977,54369,5
977,5472,4
977,38463,4
977,69773,4
977,80394,5
977,51752,5
977,69276,5
977,3972,5
977,52866,5
977,22267,5
977,24635,4
977,74789,5
977,24721,5
977,17931,5
977,66904,5
977,13939,5
977,22038,5
977,61679,5
977,22821,5
977,52894,5
977,14863,5
977,47545,4
977,23162,5
977,67351,5
977,34774,5
977,13683,5
977,49301,5
977,78329,4
977,56402,5
977,73303,5
977,77733,5
977,78972,5
977,9009,5
977,57874,5
977,71756,5
977,57153,4
977,73026,5
977,12544,5
977,2020,5
977,21446,4
977,84839,5
977,67961,2
977,82047,5
977,79863,2
977,28504,4
977,46451,5
977,37007,5
977,11745,4
977,29268,4
977,55160,5
977,66105,5
977,19688,5
977,70680,5
977,15747,5
977,22314,5
977,53681,4
977,68480,5
977,76151,3
977,36534,5
977,31559,5
977,47470,5
977,53705,5
977,75015,5
977,54017,5
977,76751,5
977,79040,4
977,35208,5
977,37936,5
977,40623,5
977,69272,5
977,31637,3
977,30948,5
977,71019,4
977,27230,5
977,20340,4
977,66864,5
977,50475,2
977,16974,5
977,21818,4
977,73535,5
977,18239,5
977,51500,5
977,73652,4
977,62693,4
977,47460,5
977,80092,5
977,25161,5
977,53326,5
977,21760,3
977,32781,5
977,53426,5
977,11328,5
977,52646,5
977,15307,5
977,38239,3
977,77873,5
977,69743,5
977,25267,4
977,63624,5
977,36964,5
977,8148,5
977,30077,5
977,25529,5
977,22627,5
977,44313,5
977,42539,5
977,53839,4
1334,58974,5
1334,22425,5
1334,57874,1
1334,71792,3
1334,79863,5
1334,76797,4
1334,54729,5
1334,65393,3
1334,11872,5
1334,46320,5
1334,26818,5
1334,52551,5
1334,63648,3
1334,20118,4
1334,67306,4
1334,62472,4
1334,68223,4
1334,11580,4
1334,21872,5
1334,6311,5
1334,62418,3
1334,77176,4
1334,44313,5
808,14987,5
808,55579,4
808,58505,3
808,10868,5
808,70134,5
808,66465,4
808,21847,4
808,72413,5
808,83130,4
808,23817,5
808,50475,4
808,68480,4
808,68101,4
808,23604,4
808,79502,5
808,34284,4
808,23814,4
808,24994,4
808,84778,2
808,72348,5
808,55682,3
808,77792,5
808,19036,3
808,33446,5
808,18066,5
808,69326,5
808,10744,5
808,79040,5
808,72622,5
808,25670,5
808,16354,5
808,82672,5
808,53649,5
808,58410,4
808,34774,5
808,7945,5
808,79863,4
808,11156,5
808,24206,5
808,62472,4
808,80394,4
808,58124,4
808,40754,5
808,72066,5
808,23504,5
808,60788,5
808,76151,4
808,8298,5
808,70408,4
2273,70680,2
2273,48719,4
2273,46192,4
2273,37014,5
2273,73268,5
2273,25941,4
2273,3972,5
2273,76858,4
2273,38133,3
2273,57069,5
2273,74152,4
2273,22267,3
2273,36431,3
2273,63624,5
2273,8298,5
2273,8016,5
2273,84778,4
2273,73118,5
2273,63576,5
2273,14588,5
2273,84790,5
2273,70295,3
2273,76620,4
2273,65575,5
2273,47790,5
2273,24953,5
2273,7850,5
2273,24635,5
2273,20764,4
2273,24473,5
2273,25694,5
2273,57406,5
2273,36598,4
2273,64429,5
2273,68600,4
2273,72827,5
2273,35181,5
2273,43980,4
2273,24688,5
2273,65813,5
2273,71681,5
2273,76751,4
2273,84261,5
2273,48103,4
2273,83069,3
2273,66528,5
2273,61083,5
2273,70366,5
2273,63768,5
2273,55263,5
2273,72413,3
2273,21194,5
2273,46657,4
2273,12929,5
2273,52176,5
2273,23885,2
2273,74534,5
2273,42539,5
2273,45548,5
2273,33774,5
2273,30077,5
2273,72066,4
2273,34308,4
195,19688,5
195,55579,5
195,20340,2
195,24473,4
195,81739,5
195,57481,4
195,44313,4
195,10088,5
195,67051,4
195,14601,4
195,23604,4
195,13552,5
195,5472,4
195,24721,4
195,47363,5
195,64482,4
195,65992,5
195,65948,4
195,20118,4
195,49294,4
195,34284,5
195,52812,5
195,8298,5
195,14588,5
195,52022,4
195,81267,5
195,70520,5
195,16101,4
195,5697,5
195,73588,5
195,60313,5
195,24953,4
195,49301,5
195,76936,3
195,25694,3
195,66860,4
195,53158,5
195,29024,4
195,80872,5
195,67423,2
195,71317,5
195,78321,5
195,48103,5
195,73652,5
195,36292,2
195,40623,2
7871,80634,5
7871,52551,5
7871,84767,4
7871,36126,5
7871,71152,4
7871,16101,5
7871,74905,5
7871,77873,5
7871,12277,5
7871,82047,3
7871,52022,5
7871,73652,4
7871,78295,5
7871,78972,4
7871,10088,5
7871,24953,5
7871,22712,4
7871,80045,2
7871,32702,4
7871,45141,5
7871,52812,2
1207,52866,4
1207,19845,4
1207,42816,3
1207,2878,5
1207,84570,5
1207,82089,5
1207,47470,4
1207,75435,4
1207,66575,4
1207,67219,5
1207,71792,5
1207,46245,5
1207,1537,4
1207,67306,4
1207,14588,5
1207,18226,5
1207,8298,5
1207,53724,5
1207,53231,4
1207,70887,5
1207,40202,5
1207,10088,5
1207,75301,5
1207,73791,5
1207,32269,5
1207,23504,5
1207,53486,5
1207,58301,5
1207,55579,3
1207,75878,4
1207,14474,4
1207,38534,3
1207,54201,5
1207,39544,5
1207,11037,4
1207,61624,5
1402,51419,5
1402,18783,5
1402,59707,5
1402,63984,4
1402,28326,5
1402,28504,5
1402,67473,5
1402,57924,5
1402,9009,4
1402,24585,5
1402,24058,5
1402,27230,5
1402,21601,4
1402,42233,5
1402,80752,5
1402,48719,5
1402,20981,4
1402,23057,5
1402,52866,5
1402,8298,5
1402,76075,5
1402,69842,4
1402,65218,5
1402,12064,4
1402,25694,5
1402,63624,5
1402,24206,5
1402,66626,5
1402,39648,4
1402,1381,5
1402,73652,5
1402,73539,5
1402,10686,5
1402,24953,5
1402,18661,5
1402,41724,5
1402,56145,5
1402,61008,5
1402,49984,4
1402,22038,5
1402,52182,2
1402,21622,5
1402,68203,4
1402,23504,5
1410,1381,5
1410,57782,5
1410,77657,4
1410,9009,5
1410,79032,5
1410,80752,5
1410,13683,4
1410,40754,4
1410,42539,5
1410,61749,5
1410,70677,3
1410,58377,4
1410,57800,4
1410,71792,5
